,ORGQ_ID,RELQ_CATEGORY,RELQ_DATE,RELQ_ID,RELQ_RANKING_ORDER,RELQ_RELEVANCE2ORGQ,RELQ_USERID,RELQ_USERNAME,RELQ_text,ORGQ_SUBJECT,ORGQ_TEXT,genre
784,Q79,Welcome to Qatar,2010-06-11 06:13:35,Q79_R13,13,Relevant,U2507,Kevinn_63,My family and I are moving to Qatar next year. We lived in Saudi 10 years ago. A co-worker said expat men and women can wear shorts in public in Qatar. I find that extremely difficult to believe. What's the truth? Thanks; Kevin in Houston,What to wear??,I'm moving to Qutar on Friday (in 2days. What can I wear? What can't I wear? Can I wear knee length dresses and skirts? Can they be just above the knee?,none
785,Q79,Qatari Culture,2009-10-17 15:20:59,Q79_R15,15,PerfectMatch,U2511,worried,I'll be visiting Qatar in December. what clothes i should bring.... Are western woman aloud to wear jeans?,What to wear??,I'm moving to Qutar on Friday (in 2days. What can I wear? What can't I wear? Can I wear knee length dresses and skirts? Can they be just above the knee?,none
786,Q79,Qatar Living Lounge,2012-01-31 11:33:59,Q79_R24,24,PerfectMatch,U1733,vilia,What foreign lady wear in QATAR????? normally ?? office wear? home wear? hang out mall?? or do i have to cover up all myself?,What to wear??,I'm moving to Qutar on Friday (in 2days. What can I wear? What can't I wear? Can I wear knee length dresses and skirts? Can they be just above the knee?,none
787,Q79,Qatari Culture,2010-12-13 12:27:25,Q79_R29,29,Relevant,U662,HisSunshine,My family and I are new here. I packed lightly for my stay; with the intent to purchase a burqa for my outings; out of respect for the culture. However; I am surprised to find so many women not wearing them. Is there a need as long as I am dressed conservatively; or are those not wearing them being disrespectful and simply tolerated?,What to wear??,I'm moving to Qutar on Friday (in 2days. What can I wear? What can't I wear? Can I wear knee length dresses and skirts? Can they be just above the knee?,none
788,Q79,Qatari Culture,2007-11-09 16:25:53,Q79_R32,32,PerfectMatch,U2527,misty_rain,hey guys; can anyone advise me with examples of what to wear while im visiting qatar? Is there any rules? Eventhough I'm a muslima from bangladesh; I'm not into wearing hijab or anyhing. I'm comfortable with Tees and jeans but does it has to be full sleeve? please someone help... :),What to wear??,I'm moving to Qutar on Friday (in 2days. What can I wear? What can't I wear? Can I wear knee length dresses and skirts? Can they be just above the knee?,none
789,Q79,Socialising,2009-02-05 10:06:44,Q79_R35,35,Irrelevant,U1295,Jester,Hi all; Are you able to clarify what is considered appropriate attire for females at the beach and gym? Thanks!,What to wear??,I'm moving to Qutar on Friday (in 2days. What can I wear? What can't I wear? Can I wear knee length dresses and skirts? Can they be just above the knee?,none
790,Q80,Visas and Permits,2007-11-18 21:23:03,Q80_R11,11,Relevant,U2,anonymous,I am an Indian national on a family visa(student) & i am planning to spend my holidays in Philippines for about 10days. Should i get the visa from the embassy here or i can easily get it on arrival? Thanks,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
791,Q80,Visas and Permits,2010-09-09 11:12:34,Q80_R17,17,Relevant,U2530,ishi91,hello im from sri lanka and i want to know how much will it cost to apply 3months working visa in qatar?? this is really urgnt.. please do relpy Thanks,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
792,Q80,Moving to Qatar,2012-09-25 15:36:57,Q80_R23,23,Irrelevant,U267,nemesis01,I am currently working here in Qatar; our employer informed us that they will transfer to contractor with less salary; but we have option not to accept; but the problem is I have Personal Loan in one of the BAnk here in DOHA; what if I will not accept the offer; what will happen to me ; I mean did the BAnk will force to pay or not?,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
793,Q80,Advice and Help,2015-02-19 09:32:54,Q80_R35,35,Relevant,U2531,Hassan Nazar Rahman,Hello Friends; My Wife is now 4 month pregnant and she is coming to Qatar this month; What if she deliver baby here on Visit visa? How about Passport/visa formalities for baby and cost for delivery charge? anybody please help about procedre? is it hard to deliver here or i shud swnd her back to my native place? Your sujestion is Highly appriciated!!!,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
794,Q80,Qatar Living Lounge,2010-08-31 15:14:43,Q80_R39,39,Irrelevant,U299,kapalic,My sponsor is not willing to give me exit permit in the fear of my not return. I am about 3 years at Qatar; and I want to go home on a vacation before Eid. Is there any way to go home without the exit permit from sponsor? I want to go home before Eid; no matter what does it cost; even cancellation of my visa. Thank you for your advice.,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
795,Q80,Salary and Allowances,2011-04-26 17:03:22,Q80_R45,45,Irrelevant,U2534,dp1510,Hi; I have been offered a salary of 8000 QR Per month along with double bedroom accommodation; I will be staying here alone by leaving my family in India. Car allowance is provided by the organization. Please advice if this is a good one to save? Assuming that I cook by myself rather than spending for food outside?,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
796,Q80,Qatar Living Lounge,2007-11-13 13:28:07,Q80_R53,53,Irrelevant,U15,Oryx,"Ok - your nominations please for the """"Most Useless Embassy"""" in Qatar? Who should have their little diplomatic flag stuffed up their nostril? Who forgets who pays their salaries to swan around to cocktail parties? Who couldn't get care less about the citizens as long as they get to have a shiny car? Who thinks a visa is a card to go shopping with? Please Give me reasons.... no more than 300 words ... thanks a bundle.""",Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
797,Q80,Qatar Living Lounge,2009-07-08 09:08:53,Q80_R61,61,Irrelevant,U181,Gypsy,Ok; I'm not sure how much truth there is in this as I heard it on QBS last night and can't seem to find any articles about it; BUT; apprantely Dubai is passing a law requiring anyone applying for residency to pass a cultural awareness test. What says you? Good idea or Bad?,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
798,Q80,Opportunities,2010-05-13 17:45:26,Q80_R63,63,Irrelevant,U334,milan_nadir,hi every one;please help me put in finding some business oppurtunities in Qatar. jus let me know what business Qatar is lacking?that you find missing from other GCC countries... any scope for new business or new style of doing the existing business. or the changes you expect in the current Qatar Market...,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
799,Q80,Opportunities,2007-12-16 12:10:58,Q80_R79,79,Irrelevant,U2084,jeppezzon_x,Dear all; Can someone give me any information(location/website/telephone) about the corporate office set up in Doha by the upcoming GSM operator Vodafone? hav fun; Jeppezzon,Is return ticket required for people coming on Family visit visa from India,I am planning to bring my family on visit visa. Do I need to book return ticket for them? But the plan is to extend the visa for another 4-5 months and later to convert as RP.,none
800,Q81,Qatar Living Lounge,2012-07-15 12:45:13,Q81_R4,4,Relevant,U2535,favoritetrick,Hi Ql members; Is there any cameras in roundabouts. When i'm with my friend in the car; always see him beating the redlight on the roundabouts. Thanks,Red Light Cameras,Hi; Today I made a mistake of crossing an orange line at an intersection somewhere between City Center and Oryx roundabout. Can someone please either tell me if there is any red light cameras there; or a list of red light cameras installed in Qatar so that I can see if that one is listed or not? Thanks for your help.,none
801,Q81,Qatar Living Lounge,2008-01-13 09:56:23,Q81_R7,7,Irrelevant,U2536,Nrcruz,If the red light turns red while in the middle of intersection; is it considered jumping the red light? If you stop past the white line; is it considered jumping the red light? My husband told me that if you stop past the white line; even if you did not cross the intersection; the sensor will detect your car as beating the red light. Is it true? Thank you for your enlightenment. NINA,Red Light Cameras,Hi; Today I made a mistake of crossing an orange line at an intersection somewhere between City Center and Oryx roundabout. Can someone please either tell me if there is any red light cameras there; or a list of red light cameras installed in Qatar so that I can see if that one is listed or not? Thanks for your help.,none
